,Unnamed: 0,summoner_a,summoner_b,position,win_rate,lane_kill_rate,kda,kill_participate,damage
60,60,伊瑞莉雅,卡蜜兒,0,0.4491,0.6122,0.4543080939947781,0.4933008526187577,0.4855464224637282
61,61,伊瑞莉雅,卡蜜兒,2,0.4231,0.493,0.4328703703703704,0.47096092925026395,0.459049597507141
62,62,伊瑞莉雅,厄薩斯,0,0.4992,0.5926,0.4743935309973046,0.5146496815286624,0.5344721538805637
63,63,伊瑞莉雅,厄薩斯,2,0.4432,0.5108,0.4061757719714965,0.4653802497162316,0.4843813829352651
64,64,伊瑞莉雅,吶兒,0,0.5449,0.635,0.5037974683544304,0.5056320400500626,0.5082952102739349
65,65,伊瑞莉雅,塔隆,2,0.4244,0.6221,0.4457274826789838,0.4864583333333334,0.48642462317676
66,66,伊瑞莉雅,墨菲特,0,0.4923,0.5399,0.4272076372315036,0.4827175208581645,0.5026104417670683
67,67,伊瑞莉雅,墨菲特,2,0.4574,0.6167,0.43267108167770413,0.4860968074150361,0.4739371840556891
68,68,伊瑞莉雅,夜曲,0,0.3765,0.4637,0.3962765957446809,0.4800483675937122,0.4557263902137928
69,69,伊瑞莉雅,夜曲,2,0.4348,0.4181,0.402247191011236,0.4622448979591837,0.4492927675473712
70,70,伊瑞莉雅,奧莉安娜,2,0.5176,0.6754000000000001,0.4291938997821351,0.4779874213836478,0.4814441691398698
71,71,伊瑞莉雅,妮可,2,0.403,0.5492,0.4157303370786517,0.4728682170542635,0.4740061162079511
72,72,伊瑞莉雅,姬亞娜,2,0.5767,0.6620999999999999,0.4951690821256038,0.4864300626304801,0.4882733007733008
73,73,伊瑞莉雅,威寇茲,2,0.4068,0.6984999999999999,0.4327354260089686,0.478448275862069,0.4468577050793261
74,74,伊瑞莉雅,安妮,2,0.4261,0.625,0.4468599033816425,0.48755186721991706,0.44303633105669105
75,75,伊瑞莉雅,寇格魔,2,0.5738000000000001,0.7948999999999999,0.5546038543897216,0.5086580086580086,0.4585294117647059
76,76,伊瑞莉雅,希格斯,2,0.3973,0.6267,0.4113636363636363,0.4825026511134677,0.4111911535284941
77,77,伊瑞莉雅,希瓦娜,0,0.5077,0.5929,0.4413965087281796,0.4891566265060241,0.4802227241687241
78,78,伊瑞莉雅,庫奇,2,0.474,0.8115000000000001,0.5053078556263271,0.4907216494845361,0.4536186843716156
79,79,伊瑞莉雅,弗力貝爾,0,0.4508,0.369,0.3596059113300492,0.4565992865636148,0.4695015394857285
80,80,伊瑞莉雅,弗拉迪米爾,0,0.5211,0.6873,0.4962406015037594,0.5209656925031766,0.5032188566005796
81,81,伊瑞莉雅,弗拉迪米爾,2,0.4883,0.6381,0.4593967517401392,0.4948921679909194,0.4822745599370637
82,82,伊瑞莉雅,悟空,0,0.4734,0.4611,0.4139650872817955,0.4736842105263158,0.4817057784506687
83,83,伊瑞莉雅,慎,0,0.4543,0.6775,0.3739669421487604,0.4672489082969432,0.5540620911145474
84,84,伊瑞莉雅,慨影,0,0.4566,0.5282,0.4603580562659846,0.5012285012285012,0.5199267995119967
85,85,伊瑞莉雅,慨影,2,0.6275000000000001,0.6225,0.542654028436019,0.4894736842105264,0.5293315487764843
86,86,伊瑞莉雅,拉克絲,2,0.4125,0.6324000000000001,0.38650306748466257,0.4811031664964249,0.4569534722400637
87,87,伊瑞莉雅,提摩,0,0.4595,0.546,0.4914772727272727,0.5155844155844156,0.4297175866495507
88,88,伊瑞莉雅,易大師,0,0.3284,0.4752,0.4545454545454545,0.4970059880239521,0.43530461197232334
89,89,伊瑞莉雅,星朵拉,2,0.5109,0.6718999999999999,0.4735632183908047,0.4946120689655173,0.465
90,90,伊瑞莉雅,札克,0,0.4948,0.518,0.3652968036529681,0.4773809523809524,0.5421293630555784
91,91,伊瑞莉雅,杰西,0,0.5027,0.6098,0.4790575916230366,0.4807017543859649,0.4457632014284589
92,92,伊瑞莉雅,杰西,2,0.5566,0.5671,0.47196261682243,0.4668737060041409,0.4329069233187435
93,93,伊瑞莉雅,柔依,2,0.4338,0.6015999999999999,0.4026548672566371,0.4733475479744136,0.442612488033188
94,94,伊瑞莉雅,極靈,2,0.3846,0.8354,0.3788461538461538,0.4570837642192347,0.5495821727019499
95,95,伊瑞莉雅,歐拉夫,0,0.4043,0.5063,0.4414168937329701,0.5036496350364964,0.4778279134899642
96,96,伊瑞莉雅,汎,0,0.5315,0.5961,0.5532544378698225,0.5231539424280349,0.46583033363778
97,97,伊瑞莉雅,沃維克,0,0.4328,0.3381,0.3828125,0.441747572815534,0.4614095932283094
98,98,伊瑞莉雅,波比,0,0.4423,0.4969,0.3975,0.4806295399515739,0.4834652618804645
99,99,伊瑞莉雅,泰達米爾,0,0.4098,0.5038,0.4368131868131869,0.4943538268506901,0.4760119940029985
100,100,伊瑞莉雅,派克,2,0.4474,0.5982999999999999,0.3900862068965517,0.466798810703667,0.5331066945606695
101,101,伊瑞莉雅,漢默丁格,0,0.4756,0.5548,0.5218658892128281,0.5210526315789474,0.4348634233069339
102,102,伊瑞莉雅,潘森,0,0.4522,0.509,0.4127764127764128,0.4724669603524229,0.4903007602862254
103,103,伊瑞莉雅,潘森,2,0.4683,0.5218,0.4236111111111111,0.4775224775224775,0.4914646773037407
104,104,伊瑞莉雅,烏爾加特,0,0.4551,0.4895000000000001,0.44360902255639095,0.5017584994138335,0.4704316889374458
105,105,伊瑞莉雅,特朗德,0,0.4943,0.4362,0.4419889502762431,0.4790874524714828,0.513817041464526
106,106,伊瑞莉雅,犽宿,0,0.5092,0.5749,0.5367847411444142,0.507537688442211,0.4834548043897127
107,107,伊瑞莉雅,犽宿,2,0.4545,0.5921,0.5,0.5016501650165016,0.4726648351648352
108,108,伊瑞莉雅,科加斯,0,0.4756,0.7602,0.525,0.5326876513317191,0.5686914094622005
109,109,伊瑞莉雅,約瑞科,0,0.5569,0.7045999999999999,0.6076294277929155,0.5691056910569106,0.5385221193275942
110,110,伊瑞莉雅,納瑟斯,0,0.4623,0.5571,0.4972972972972973,0.5304798962386511,0.5374098674178792
111,111,伊瑞莉雅,維克特,2,0.4758,0.7034,0.4660421545667448,0.4994272623138602,0.4442849166467257
112,112,伊瑞莉雅,維迦,2,0.4831,0.75,0.4849884526558891,0.4846153846153846,0.4957706279190451
113,113,伊瑞莉雅,翱銳龍獸,2,0.32310000000000005,0.7889,0.3769063180827887,0.4636174636174637,0.4703256870807185
114,114,伊瑞莉雅,艾克,2,0.4814,0.6769,0.4442060085836909,0.4795501022494888,0.4971852195065447
115,115,伊瑞莉雅,艾妮維亞,2,0.4626,0.5565,0.4036511156186613,0.5016181229773463,0.523122215564182
116,116,伊瑞莉雅,茂凱,0,0.4909000000000001,0.6446,0.429245283018868,0.4911032028469751,0.5425362828630239
117,117,伊瑞莉雅,菲歐拉,0,0.4198,0.4901,0.4681440443213297,0.4987405541561713,0.4657019204760617
118,118,伊瑞莉雅,菲歐拉,2,0.5,0.6,0.4962593516209477,0.5108459869848156,0.483182302771855
119,119,伊瑞莉雅,葵恩,0,0.4906,0.6954,0.5,0.4838337182448037,0.4556547535753268
120,120,伊瑞莉雅,蒙多醫生,0,0.4965,0.645,0.5263157894736842,0.5375,0.5374980305656215
121,121,伊瑞莉雅,蓋倫,0,0.4226,0.5117,0.4024390243902439,0.4961538461538462,0.4880861528025099
122,122,伊瑞莉雅,蓋倫,2,0.4512,0.4667,0.4161073825503357,0.4830699774266365,0.4719403547492801
123,123,伊瑞莉雅,藍寶,0,0.5464,0.6461,0.49052132701421797,0.511520737327189,0.5187378714181305
124,124,伊瑞莉雅,藍寶,2,0.4803,0.6039,0.4222222222222222,0.4771784232365145,0.4864932970466687
125,125,伊瑞莉雅,貪啃奇,0,0.46,0.3898,0.42894056847545214,0.5114045618247298,0.5115546519286389
126,126,伊瑞莉雅,賈克斯,0,0.4359000000000001,0.4715,0.4491525423728814,0.5019305019305019,0.464770940938693
127,127,伊瑞莉雅,賽勒斯,0,0.4859000000000001,0.5753,0.4599483204134367,0.4808362369337979,0.5064967831462092
128,128,伊瑞莉雅,賽勒斯,2,0.4518,0.5831000000000001,0.4295942720763723,0.48178980228928203,0.4946617490051442
129,129,伊瑞莉雅,賽恩,0,0.3478,0.6383,0.43828715365239296,0.5142207053469852,0.5598105513765418
130,130,伊瑞莉雅,賽特,0,0.4566,0.4777,0.4604904632152588,0.5086848635235732,0.4882081583994195
131,131,伊瑞莉雅,賽特,2,0.4028000000000001,0.4911,0.4827586206896551,0.5302690582959642,0.4848413074372335
132,132,伊瑞莉雅,赫克林,0,0.4022,0.44,0.37740384615384615,0.4588500563697858,0.4898769352917824
133,133,伊瑞莉雅,路西恩,0,0.5276,0.634,0.5454545454545454,0.5145631067961165,0.4656926952141058
134,134,伊瑞莉雅,路西恩,2,0.4701,0.5902000000000001,0.5037220843672456,0.5010893246187365,0.4505769567720457
135,135,伊瑞莉雅,辛吉德,0,0.4601,0.7208,0.5089514066496164,0.5090689238210399,0.5272699495849672
136,136,伊瑞莉雅,逆命,2,0.4662,0.7896,0.4673913043478261,0.5005149330587024,0.5450079963445282
137,137,伊瑞莉雅,達瑞斯,0,0.4763000000000001,0.4911,0.465564738292011,0.5025773195876289,0.5097205524440666
138,138,伊瑞莉雅,鄂爾,0,0.4861,0.5751,0.428909952606635,0.4964028776978417,0.5509805586212752
139,139,伊瑞莉雅,鄂爾,2,0.4659,0.6403,0.40993788819875776,0.4617801047120419,0.5221836366161967
140,140,伊瑞莉雅,阿卡莉,0,0.5314,0.5115999999999999,0.4489795918367347,0.4969400244798042,0.5003217751692537
141,141,伊瑞莉雅,阿卡莉,2,0.4898,0.4843,0.4186602870813397,0.4850498338870432,0.4844792644950818
142,142,伊瑞莉雅,阿璃,2,0.4481000000000001,0.6023,0.3912087912087912,0.4691489361702128,0.4646589143132737
143,143,伊瑞莉雅,阿祈爾,2,0.5128,0.6937000000000001,0.5173267326732673,0.503393665158371,0.4925863164583775
144,144,伊瑞莉雅,雷尼克頓,0,0.4889,0.5013000000000001,0.4432717678100264,0.4912060301507538,0.5114553172349816
145,145,伊瑞莉雅,雷尼克頓,2,0.4235,0.4661,0.416058394160584,0.4928649835345774,0.4852646116163327
146,146,伊瑞莉雅,雷玟,0,0.4444,0.502,0.4223433242506812,0.4884318766066838,0.4829907440798173
147,147,伊瑞莉雅,雷茲,0,0.5895,0.7722,0.581769436997319,0.5528120713305897,0.547071159757534
148,148,伊瑞莉雅,雷茲,2,0.506,0.7842,0.5254988913525499,0.5292207792207791,0.4990278173852176
149,149,伊瑞莉雅,雷葛爾,0,0.4195,0.4882,0.42670157068062825,0.4821208384710235,0.4965599511735006
150,150,伊瑞莉雅,飛斯,2,0.4173,0.493,0.35217391304347834,0.4752891692954785,0.4797620927417233
151,151,伊瑞莉雅,馬爾札哈,2,0.5068,0.7524,0.4930555555555555,0.5016042780748663,0.4703418524742294
152,152,伊瑞莉雅,魔鬥凱薩,0,0.4783,0.4966,0.4776536312849162,0.5110533159947984,0.504949225561596
153,153,伊瑞莉雅,魔鬥凱薩,2,0.3222,0.4607,0.3564593301435407,0.4755959137343928,0.4470417873396773
154,154,伊瑞莉雅,麗珊卓,2,0.4706,0.6419,0.4258064516129032,0.477533960292581,0.4855128171142274
155,155,伊瑞莉雅,黛安娜,2,0.4459,0.6236999999999999,0.459954233409611,0.4907597535934291,0.4861003957094149
156,156,伊瑞莉雅,齊勒斯,2,0.5686,0.7245,0.42063492063492064,0.470948012232416,0.4537136829553533
157,157,伊羅旖,伊瑞莉雅,0,0.518,0.408,0.4705882352941176,0.4752342704149933,0.5354214149768557
158,158,伊羅旖,克雷德,0,0.527,0.3781000000000001,0.3703703703703704,0.4296675191815857,0.5689935064935064
159,159,伊羅旖,凱爾,0,0.4051,0.4546,0.3918575063613232,0.4367176634214186,0.48237678956037
160,160,伊羅旖,剛普朗克,0,0.5313,0.5857,0.3520518358531317,0.4273127753303965,0.4949976874954358
161,161,伊羅旖,卡蜜兒,0,0.4783,0.5522,0.4435483870967742,0.4787798408488064,0.5362289964800425
162,162,伊羅旖,厄薩斯,0,0.5,0.4898,0.392,0.4617563739376771,0.5581190641649294
163,163,伊羅旖,墨菲特,0,0.4929,0.5367000000000001,0.3649635036496351,0.4478442280945758,0.5479956548234111
164,164,伊羅旖,弗力貝爾,0,0.5253,0.4049,0.3829787234042553,0.4463350785340314,0.5777420931369126
165,165,伊羅旖,弗拉迪米爾,0,0.5455,0.607,0.467005076142132,0.4883040935672514,0.5297444577467696
166,166,伊羅旖,悟空,0,0.4545,0.5428000000000001,0.3945205479452055,0.4672021419009371,0.5441847273758597
167,167,伊羅旖,慎,0,0.5,0.5428999999999999,0.3255813953488372,0.4320203303684879,0.5987283838965167
168,168,伊羅旖,慨影,0,0.5977,0.6522,0.5546218487394957,0.5246826516220028,0.5986008230452675
169,169,伊羅旖,提摩,0,0.5496,0.4525,0.44565217391304346,0.4510108864696734,0.408654161833264
170,170,伊羅旖,札克,0,0.4918,0.5062,0.3252212389380531,0.4425133689839572,0.6005972696245734
171,171,伊羅旖,杰西,0,0.5402,0.461,0.3622448979591837,0.4167776298268975,0.4337822027482737
172,172,伊羅旖,汎,0,0.4492,0.39,0.4272151898734177,0.4314868804664724,0.4109214512672726
173,173,伊羅旖,波比,0,0.4778,0.4733,0.371900826446281,0.4470588235294117,0.519346035146785
174,174,伊羅旖,泰達米爾,0,0.5362,0.4255,0.4566473988439307,0.4658925979680696,0.5581825850595182
175,175,伊羅旖,烏爾加特,0,0.5283,0.5246999999999999,0.4607046070460705,0.4903581267217632,0.5367774936061381
176,176,伊羅旖,犽宿,0,0.473,0.5426,0.4394366197183099,0.4661354581673306,0.4900618211374104
177,177,伊羅旖,約瑞科,0,0.4247,0.3008,0.3742857142857143,0.4723538704581359,0.4744441954838549
178,178,伊羅旖,納瑟斯,0,0.5526,0.5714,0.445983379501385,0.4793261868300153,0.6067508530939599
179,179,伊羅旖,茂凱,0,0.5732,0.7251000000000001,0.4589371980676328,0.5041095890410958,0.6244657528179463
180,180,伊羅旖,菲歐拉,0,0.4774000000000001,0.5306000000000001,0.4520958083832336,0.4828614008941878,0.5340508160519837
181,181,伊羅旖,葵恩,0,0.4237,0.4947,0.3931398416886544,0.4253028263795424,0.4307399917156015
182,182,伊羅旖,蒙多醫生,0,0.463,0.5263,0.3796791443850268,0.4629349470499245,0.5467373950661791
183,183,伊羅旖,蓋倫,0,0.4551,0.4457,0.3627204030226701,0.4531722054380665,0.5373236058869563
184,184,伊羅旖,賈克斯,0,0.5714,0.5,0.4885714285714286,0.5020463847203274,0.5685461106065441
185,185,伊羅旖,賽勒斯,0,0.5313,0.6507999999999999,0.4958677685950413,0.5073431241655539,0.593905015616388
186,186,伊羅旖,賽特,0,0.5294,0.5464,0.5072463768115941,0.4957627118644067,0.5696462907481107
187,187,伊羅旖,路西恩,0,0.3770000000000001,0.3491,0.3765060240963856,0.4032023289665211,0.40793941614755097
188,188,伊羅旖,達瑞斯,0,0.51,0.4302,0.4131054131054131,0.4617604617604618,0.5413445713430751
189,189,伊羅旖,鄂爾,0,0.4609,0.5982999999999999,0.3488372093023256,0.4517006802721089,0.5874933294522874
190,190,伊羅旖,阿卡莉,0,0.4808,0.4683,0.3820512820512821,0.4555555555555555,0.5320853735679311
191,191,伊羅旖,雷尼克頓,0,0.5607,0.5544,0.4761904761904762,0.5072046109510087,0.6098656863451789
192,192,伊羅旖,雷葛爾,0,0.4909000000000001,0.29350000000000004,0.4120879120879121,0.4702627939142462,0.5728731187290971
193,193,伊羅旖,魔鬥凱薩,0,0.4746,0.3776,0.3771428571428572,0.4387001477104874,0.4998357347350636
194,194,伊芙琳,伊莉絲,1,0.4931,,0.5145067698259188,0.5004784688995215,0.5519057395340534
195,195,伊芙琳,努努和威朗普,1,0.4161,,0.4444444444444445,0.5097674418604651,0.6215929438291664
196,196,伊芙琳,卡力斯,1,0.4683,,0.4765784114052953,0.5019880715705766,0.5015676711374325
197,197,伊芙琳,卡爾瑟斯,1,0.5185000000000001,,0.5689320388349515,0.490566037735849,0.4434124834948414
198,198,伊芙琳,古拉格斯,1,0.5273,,0.5285171102661597,0.5336734693877551,0.5608373708748514
199,199,伊芙琳,史瓦妮,1,0.4124,,0.42443729903536975,0.4923954372623575,0.6038994987237445
200,200,伊芙琳,嘉文四世,1,0.5233,,0.4748322147651007,0.4712134632418069,0.6252252842677851
201,201,伊芙琳,夜曲,1,0.5349,,0.6057142857142858,0.5463414634146342,0.5737029458754941
202,202,伊芙琳,奈德麗,1,0.5512,,0.5414937759336099,0.5059642147117296,0.5444656944776476
203,203,伊芙琳,希瓦娜,1,0.4602000000000001,,0.5112781954887218,0.5222993062438057,0.5120733626349775
204,204,伊芙琳,弗力貝爾,1,0.4167,,0.4410163339382941,0.50293542074364,0.5812322082147214
205,205,伊芙琳,悟空,1,0.4472,,0.5067437379576109,0.5139720558882236,0.5820181434074809
206,206,伊芙琳,慨影,1,0.5013000000000001,,0.5533596837944664,0.5019379844961239,0.5224449274195713
207,207,伊芙琳,拉姆斯,1,0.4872,,0.5168738898756661,0.5102611940298507,0.5992839948151348
208,208,伊芙琳,易大師,1,0.5014000000000001,,0.6012269938650308,0.5337972166998013,0.5327072728336552
209,209,伊芙琳,札克,1,0.4674,,0.41975308641975306,0.4934333958724203,0.5855630126771066
210,210,伊芙琳,李星,1,0.5236999999999999,,0.5027726432532348,0.4948453608247423,0.5838312940655728
211,211,伊芙琳,歐拉夫,1,0.5053,,0.5841784989858012,0.5355691056910569,0.5521870554765291
212,212,伊芙琳,沃維克,1,0.4348,,0.5130784708249497,0.5134099616858238,0.5805475082191335
213,213,伊芙琳,波比,1,0.4483,,0.4693877551020408,0.5065543071161048,0.5722836930890622
214,214,伊芙琳,烏迪爾,1,0.3714,,0.5124481327800829,0.5539112050739958,0.5854415109946922
215,215,伊芙琳,特朗德,1,0.4754,,0.4819672131147541,0.5105363984674329,0.6406639004149378
216,216,伊芙琳,艾克,1,0.5197999999999999,,0.5257352941176471,0.5140096618357488,0.5504599041326597
217,217,伊芙琳,菲艾,1,0.4713000000000001,,0.5337186897880539,0.5238558909444986,0.5750608601568841
218,218,伊芙琳,葛雷夫,1,0.4908,,0.529296875,0.5240963855421688,0.5342597168522341
219,219,伊芙琳,蒙多醫生,1,0.5147,,0.5709342560553634,0.5198451113262342,0.5639518540287751
220,220,伊芙琳,薩科,1,0.5086999999999999,,0.5111940298507462,0.5086705202312138,0.5582069200613602
221,221,伊芙琳,費德提克,1,0.4841,,0.521505376344086,0.5225744476464937,0.5558207217694994
222,222,伊芙琳,賈克斯,1,0.5243,,0.5956175298804782,0.554858934169279,0.6069479568747504
223,223,伊芙琳,賽勒斯,1,0.5217,,0.5387673956262427,0.511307767944936,0.5356123009335529
224,224,伊芙琳,賽特,1,0.5082,,0.5598526703499079,0.5224032586558045,0.5858298080520302
225,225,伊芙琳,赫克林,1,0.4762,,0.4619377162629758,0.4722753346080306,0.5451720701178402
226,226,伊芙琳,趙信,1,0.5167,,0.5428015564202334,0.5156249999999999,0.5546031557717405
227,227,伊芙琳,鏡爪,1,0.4955,,0.5443037974683544,0.5064420218037661,0.5240793201133145
228,228,伊芙琳,阿姆姆,1,0.4393,,0.5077821011673151,0.503968253968254,0.5565845945335441
229,229,伊芙琳,雷珂煞,1,0.4596,,0.4644913627639156,0.4877571008814887,0.5579977591774863
230,230,伊芙琳,雷葛爾,1,0.4615,,0.523913043478261,0.5422832980972516,0.5174184712830608
231,231,伊莉絲,伊芙琳,1,0.5069,,0.4854932301740812,0.4995215311004785,0.4480942604659465
232,232,伊莉絲,努努和威朗普,1,0.4841,,0.478021978021978,0.4881170018281536,0.5825022328073831
233,233,伊莉絲,卡力斯,1,0.5326,,0.5169491525423731,0.5102249488752556,0.4818689932519937
234,234,伊莉絲,卡爾瑟斯,1,0.5313,,0.5384615384615383,0.475598086124402,0.39712218735039095
235,235,伊莉絲,卡蜜兒,1,0.5238,,0.5377777777777778,0.5087890625,0.5209830902991717
236,236,伊莉絲,古拉格斯,1,0.5566,,0.5544747081712061,0.5166163141993958,0.5314929066889749
237,237,伊莉絲,史瓦妮,1,0.5212,,0.4608843537414966,0.4948162111215834,0.5645645645645646
238,238,伊莉絲,嘉文四世,1,0.4951,,0.4355400696864111,0.4596273291925466,0.5730764703574371
239,239,伊莉絲,埃爾文,1,0.4038000000000001,,0.39166666666666666,0.5034414945919371,0.6119334795321637
240,240,伊莉絲,塔莉雅,1,0.4412,,0.4527162977867203,0.483690587138863,0.4458360392120481
241,241,伊莉絲,夜曲,1,0.5273,,0.5218295218295218,0.5193423597678917,0.5105026752097233
242,242,伊莉絲,奈德麗,1,0.5212,,0.5079051383399209,0.4855491329479769,0.468489932885906
243,243,伊莉絲,希瓦娜,1,0.4432,,0.4682080924855492,0.4984984984984984,0.4277652718246015
244,244,伊莉絲,弗力貝爾,1,0.5,,0.5255198487712666,0.5068226120857701,0.5500579414966464
245,245,伊莉絲,悟空,1,0.513,,0.4824902723735408,0.4927815206929741,0.5170015738808975
246,246,伊莉絲,慨影,1,0.4837,,0.5248962655601659,0.4965853658536585,0.4720754485131482
247,247,伊莉絲,拉姆斯,1,0.4901,,0.489051094890511,0.5076190476190476,0.5673083703546999
248,248,伊莉絲,易大師,1,0.5313,,0.6237006237006236,0.5383828045035824,0.5042962563601442
249,249,伊莉絲,札克,1,0.4553,,0.40909090909090906,0.489622641509434,0.5447273970261494
250,250,伊莉絲,李星,1,0.5124000000000001,,0.4952015355086373,0.4933962264150943,0.5431341224311961
251,251,伊莉絲,歐拉夫,1,0.4859000000000001,,0.5020325203252033,0.5058139534883721,0.4861898131658194
252,252,伊莉絲,沃維克,1,0.5014000000000001,,0.526,0.5093283582089553,0.552997567086677
253,253,伊莉絲,波比,1,0.4887,,0.5010060362173038,0.5053974484789009,0.54798128573904
254,254,伊莉絲,潘森,1,0.5667,,0.5430327868852459,0.4989878542510121,0.5292011222681631
255,255,伊莉絲,烏迪爾,1,0.5138,,0.5954356846473029,0.515625,0.5444251207729469
256,256,伊莉絲,特朗德,1,0.4698,,0.4262023217247098,0.4957426679280985,0.5984842535144899
257,257,伊莉絲,艾克,1,0.5127,,0.4790874524714829,0.4880611270296084,0.4722486423465162
258,258,伊莉絲,菲艾,1,0.5025000000000001,,0.5525773195876289,0.516256157635468,0.5303287660891556
259,259,伊莉絲,葛雷夫,1,0.4895000000000001,,0.4940000000000001,0.4975024975024975,0.467308384899977
260,260,伊莉絲,蒙多醫生,1,0.44299999999999995,,0.4980544747081712,0.5232678386763185,0.4914495507391066
261,261,伊莉絲,薩科,1,0.5065999999999999,,0.4516765285996055,0.4780114722753346,0.4849524456521739
262,262,伊莉絲,費德提克,1,0.4943,,0.4641509433962264,0.4824561403508772,0.4706867671691792
263,263,伊莉絲,賈克斯,1,0.547,,0.5553191489361703,0.5406546990496304,0.5509638976515948
264,264,伊莉絲,賽勒斯,1,0.5279,,0.5492957746478873,0.5139289145052834,0.5014128329682191
265,265,伊莉絲,賽特,1,0.5767,,0.5580952380952381,0.5215723873441994,0.5623736845773225
266,266,伊莉絲,赫克林,1,0.4833,,0.4762773722627737,0.4922089825847846,0.5247901892168096
267,267,伊莉絲,趙信,1,0.4922,,0.5429184549356223,0.5187747035573123,0.5141413092394502
268,268,伊莉絲,鏡爪,1,0.5594,,0.5602536997885834,0.5024630541871922,0.48747853694884496
269,269,伊莉絲,阿姆姆,1,0.4651,,0.5237113402061856,0.5129482071713147,0.5352406082910909
270,270,伊莉絲,雷珂煞,1,0.5846,,0.5251937984496123,0.5004766444232602,0.5365962345426863
271,271,伊莉絲,雷葛爾,1,0.5678,,0.5639412997903565,0.5058593749999999,0.4879144990621793
272,272,克雷德,伊瑞莉雅,0,0.5209,0.4488,0.5759036144578313,0.5318906605922551,0.468569824991071
273,273,克雷德,伊瑞莉雅,2,0.58,0.4714,0.5797413793103449,0.5064292779426312,0.461720506448941
274,274,克雷德,伊羅旖,0,0.473,0.6219,0.6296296296296297,0.5703324808184144,0.4310064935064935
275,275,克雷德,凱爾,0,0.4576,0.5234000000000001,0.5478087649402391,0.5086021505376344,0.4505990916996812
276,276,克雷德,剛普朗克,0,0.45899999999999996,0.5775,0.474088291746641,0.5126728110599078,0.4451194370378515
277,277,克雷德,劫,2,0.5806,0.5872999999999999,0.5771428571428571,0.5073746312684366,0.4606443914081146
278,278,克雷德,勒布朗,2,0.4531000000000001,0.6038,0.42947702060221865,0.5095669687814702,0.4569324703231048
279,279,克雷德,卡蜜兒,0,0.4333,0.5621,0.512141280353201,0.5178173719376392,0.4577297523033957
280,280,克雷德,厄薩斯,0,0.5088,0.517,0.5433255269320844,0.5375302663438257,0.4929364139564344
281,281,克雷德,塔隆,2,0.6038,0.6481,0.5723014256619144,0.50920245398773,0.481651376146789
282,282,克雷德,墨菲特,0,0.521,0.5585,0.5190380761523046,0.5283648498331479,0.4883811321802382
283,283,克雷德,弗力貝爾,0,0.433,0.3497,0.4508009153318078,0.4965675057208238,0.4796170306156041
284,284,克雷德,弗拉迪米爾,0,0.5074000000000001,0.6563,0.5421166306695464,0.531059683313033,0.4732771862916468
285,285,克雷德,悟空,0,0.4659,0.4445,0.5067567567567568,0.5179153094462541,0.4749691804684569
286,286,克雷德,慎,0,0.4444,0.6289,0.4230769230769231,0.4766454352441614,0.5129326740205401
287,287,克雷德,慨影,0,0.5093,0.6095,0.6152073732718895,0.5294811320754716,0.5110603335115951
288,288,克雷德,提摩,0,0.5089,0.4976,0.5674418604651162,0.5272952853598015,0.3786074952517719
289,289,克雷德,星朵拉,2,0.463,0.5556,0.5678294573643411,0.5324543610547667,0.4250528789659224
290,290,克雷德,杰西,0,0.4891,0.5381,0.5774946921443738,0.5115511551155115,0.4105746089049338
291,291,克雷德,汎,0,0.5246000000000001,0.469,0.6144278606965173,0.5740291262135921,0.3951388524331986
292,292,克雷德,波比,0,0.4938,0.5278,0.5022421524663677,0.5156599552572707,0.4524443468474651
293,293,克雷德,泰達米爾,0,0.5763,0.6408,0.622107969151671,0.5554156171284634,0.5033226095670059
294,294,克雷德,烏爾加特,0,0.6066,0.5463,0.5836909871244635,0.5086767895878526,0.4494452095730582
295,295,克雷德,犽宿,0,0.4909000000000001,0.5109,0.5766423357664233,0.5201421800947866,0.4456730137885752
296,296,克雷德,犽宿,2,0.4773,0.7,0.5915789473684211,0.5368852459016393,0.474741506646972
297,297,克雷德,約瑞科,0,0.4677000000000001,0.561,0.5778781038374718,0.5540897097625329,0.4551651809124279
298,298,克雷德,納瑟斯,0,0.5638000000000001,0.586,0.6090047393364929,0.5821078431372549,0.5358065516172368
299,299,克雷德,茂凱,0,0.4784000000000001,0.7143,0.5068762278978389,0.5228539576365664,0.5076175639637737
300,300,克雷德,菲歐拉,0,0.3846,0.4689,0.5012594458438288,0.5176184690157958,0.4158987454202287
301,301,克雷德,蓋倫,0,0.411,0.5021,0.4792122538293216,0.531812725090036,0.4691272181120321
302,302,克雷德,賈克斯,0,0.5523,0.5075,0.5743073047858942,0.5395683453237411,0.4553287132421802
303,303,克雷德,賽勒斯,0,0.4694,0.6056,0.5654205607476634,0.5175537938844846,0.4999867278953096
304,304,克雷德,賽勒斯,2,0.4891,0.6548999999999999,0.5748987854251012,0.5284474445515912,0.4996512159334183
305,305,克雷德,賽特,0,0.5,0.5561,0.6047619047619047,0.5626506024096386,0.4917144849037378
306,306,克雷德,逆命,2,0.6667000000000001,0.7222,0.5767195767195767,0.5148514851485149,0.5243458618309594
307,307,克雷德,達瑞斯,0,0.5182,0.4435,0.5717647058823531,0.5421686746987951,0.480652731539595
308,308,克雷德,鄂爾,0,0.4613,0.454,0.44556451612903225,0.4938271604938272,0.4827159815344032
